OnsetTime	OffsetTime	MidiPitch
0.716982	1.42998	40
1.07398	1.72398	42
1.42998	2.02197	40
1.72398	2.27097	42
2.02197	2.51898	40
2.27097	2.72998	42
2.51898	2.94299	40
2.72998	3.11799	42
2.94299	3.29298	40
3.11799	3.43998	42
3.29298	3.59399	40
3.43998	3.71698	42
3.59399	3.84199	40
3.71698	3.94698	42
3.84199	4.05298	40
3.94698	4.13899	42
4.05298	4.22399	40
4.13899	4.30098	42
4.22399	4.37797	40
4.30098	4.44098	42
4.37797	4.50398	40
4.44098	4.55598	42
4.50398	4.60899	40
4.55598	4.65098	42
4.60899	4.69698	40
4.65098	4.73197	42
4.69698	4.76998	40
4.73197	4.80198	42
4.76998	5.03297	40
4.80198	5.03297	42
