OnsetTime	OffsetTime	MidiPitch
0.71898	1.42699	47
1.07398	1.72498	49
1.42699	2.02197	47
1.72498	2.27097	49
2.02197	2.51898	47
2.27097	2.72998	49
2.51898	2.94299	47
2.72998	3.11799	49
2.94299	3.29598	47
3.11799	3.44399	49
3.29598	3.59399	47
3.44399	3.71698	49
3.59399	3.84199	47
3.71698	3.94698	49
3.84199	4.05298	47
3.94698	4.13899	49
4.05298	4.22699	47
4.13899	4.30098	49
4.22699	4.37797	47
4.30098	4.43997	49
4.37797	4.50398	47
4.43997	4.55598	49
4.50398	4.60899	47
4.55598	4.65098	49
4.60899	4.69698	47
4.65098	4.73798	49
4.69698	4.76998	47
4.73798	4.80097	49
4.76998	5.03297	47
4.80097	5.03297	49
