OnsetTime	OffsetTime	MidiPitch
0.51599	0.872993	32
0.873985	1.22598	34
1.22598	1.51998	32
1.52398	1.81798	34
1.81898	2.06599	32
2.06998	2.31499	34
2.31499	2.53199	32
2.53199	2.742	34
2.74299	2.91698	32
2.91698	3.09499	34
3.096	3.23898	32
3.23898	3.39298	34
3.39399	3.51199	32
3.51599	3.637	34
3.64199	3.74599	32
3.74698	3.84798	34
3.85198	3.94199	32
3.94298	4.02999	34
4.03099	4.10699	32
4.10798	4.17398	34
4.17698	4.23999	32
4.23999	4.30198	34
4.30298	4.35198	32
4.35599	4.40799	34
4.40899	4.44599	32
4.44599	4.49198	34
4.49598	4.53398	32
4.53798	4.56897	34
4.56897	4.59697	32
4.59697	4.63097	34
