OnsetTime	OffsetTime	MidiPitch
0.725981	1.43298	55
1.07998	1.73098	57
1.43298	2.02498	55
1.73098	2.27598	57
2.02498	2.52498	55
2.27598	2.73396	57
2.52498	2.94798	55
2.73396	3.11997	57
2.94798	3.29496	55
3.11997	3.44896	57
3.29496	3.59597	55
3.44896	3.71897	57
3.59597	3.84897	55
3.71897	3.95296	57
3.84897	4.05497	55
3.95296	4.14297	57
4.05497	4.22897	55
4.14297	4.30696	57
4.22897	4.37996	55
4.30696	4.44597	57
4.37996	4.50197	55
4.44597	4.56197	57
4.50197	4.61497	55
4.56197	4.65696	57
4.61497	4.69897	55
4.65696	4.73597	57
4.69897	4.77596	55
4.73597	4.80396	57
4.77596	5.03797	55
4.80396	5.03797	57
