OnsetTime	OffsetTime	MidiPitch
0.520993	0.86799	28
0.870994	1.22499	30
1.22499	1.52598	28
1.52598	1.81997	30
1.82298	2.07198	28
2.07297	2.31998	30
2.32098	2.53	28
2.53	2.73698	30
2.73799	2.91898	28
2.91898	3.094	30
3.09499	3.24499	28
3.24499	3.38801	30
3.389	3.518	28
3.518	3.636	30
3.63701	3.748	28
3.74899	3.854	30
3.854	3.93999	28
3.941	4.028	30
4.029	4.102	28
4.102	4.17599	30
4.17899	4.242	28
4.242	4.297	30
4.30099	4.35	28
4.351	4.406	30
4.406	4.45201	28
4.45201	4.498	30
4.498	4.533	28
4.533	4.567	30
4.56801	4.602	28
4.60301	4.63001	30
