OnsetTime	OffsetTime	MidiPitch
0.724988	1.43198	40
1.07899	1.72997	42
1.43198	2.02697	40
1.72997	2.27598	42
2.02697	2.52498	40
2.27598	2.73396	42
2.52498	2.94096	40
2.73396	3.12297	42
2.94096	3.29396	40
3.12297	3.44896	42
3.29396	3.59096	40
3.44896	3.71996	42
3.59096	3.84396	40
3.71996	3.95196	42
3.84396	4.05695	40
3.95196	4.14495	42
4.05695	4.23195	40
4.14495	4.30595	42
4.23195	4.38295	40
4.30595	4.44595	42
4.38295	4.50495	40
4.44595	4.56196	42
4.50495	4.61395	40
4.56196	4.65596	42
4.61395	4.70095	40
4.65596	4.73695	42
4.70095	4.77894	40
4.73695	4.80694	42
4.77894	5.03694	40
4.80694	5.03694	42
