OnsetTime	OffsetTime	MidiPitch
0.518994	0.872993	64
0.875983	1.22598	66
1.22998	1.52398	64
1.52498	1.82098	66
1.82197	2.06898	64
2.06998	2.31899	66
2.32198	2.52797	64
2.52898	2.74497	66
2.74598	2.91697	64
2.91697	3.09199	66
3.09298	3.24199	64
3.24298	3.39199	66
3.39298	3.51199	64
3.515	3.64199	66
3.64199	3.74599	64
3.74999	3.85098	66
3.85198	3.93899	64
3.93899	4.02598	66
4.02699	4.10299	64
4.10398	4.17698	66
4.17799	4.23999	64
4.24398	4.29599	66
4.29999	4.35799	64
4.35898	4.40799	66
4.412	4.44999	64
4.45098	4.49498	66
4.49598	4.52999	64
4.53098	4.57297	66
4.57297	4.60097	64
4.60097	4.62798	66
