OnsetTime	OffsetTime	MidiPitch
0.520993	0.870994	52
0.871987	1.22499	54
1.22499	1.52198	52
1.52299	1.82298	54
1.82697	2.07098	52
2.07198	2.32098	54
2.32399	2.52998	52
2.53398	2.73997	54
2.74096	2.91897	52
2.91897	3.09398	54
3.09498	3.24498	52
3.24498	3.38698	54
3.39198	3.51698	52
3.51698	3.63898	54
3.63997	3.74797	52
3.75197	3.85697	54
3.85697	3.93997	52
3.94097	4.02797	54
4.03097	4.10197	52
4.10498	4.17896	54
4.17896	4.24597	52
4.24597	4.30097	54
4.30197	4.35297	52
4.35398	4.40597	54
4.40698	4.45197	52
4.45496	4.50098	54
4.50098	4.53298	52
4.53598	4.57498	54
4.57498	4.60298	52
4.60597	4.62998	54
