OnsetTime	OffsetTime	MidiPitch
0.72299	1.43099	43
1.07699	1.72698	45
1.43099	2.02197	43
1.72698	2.26998	45
2.02197	2.52198	43
2.26998	2.73599	45
2.52198	2.94598	43
2.73599	3.11697	45
2.94598	3.29998	43
3.11697	3.44197	45
3.29998	3.59297	43
3.44197	3.71598	45
3.59297	3.84498	43
3.71598	3.94697	45
3.84498	4.05497	43
3.94697	4.14596	45
4.05497	4.23396	43
4.14596	4.30296	45
4.23396	4.37796	43
4.30296	4.44397	45
4.37796	4.50696	43
4.44397	4.55897	45
4.50696	4.61197	43
4.55897	4.65397	45
4.61197	4.69897	43
4.65397	4.73696	45
4.69897	4.77295	43
4.73696	4.80096	45
4.77295	5.03495	43
4.80096	5.03495	45
