OnsetTime	OffsetTime	MidiPitch
0.717988	1.42598	76
1.07199	1.72299	78
1.42598	2.01898	76
1.72299	2.26898	78
2.01898	2.51699	76
2.26898	2.72798	78
2.51699	2.94399	76
2.72798	3.11598	78
2.94399	3.29799	76
3.11598	3.44199	78
3.29799	3.59199	76
3.44199	3.71498	78
3.59199	3.84398	76
3.71498	3.94498	78
3.84398	4.05098	76
3.94498	4.13798	78
4.05098	4.23198	76
4.13798	4.30098	78
4.23198	4.37597	76
4.30098	4.44198	78
4.37597	4.50497	76
4.44198	4.55797	78
4.50497	4.60998	76
4.55797	4.64898	78
4.60998	4.69498	76
4.64898	4.72997	78
4.69498	4.77197	76
4.72997	4.79897	78
4.77197	5.03297	76
4.79897	5.03297	78
