OnsetTime	OffsetTime	MidiPitch
0.719986	1.42699	96
1.07298	1.72398	98
1.42699	2.02197	96
1.72398	2.27097	98
2.02197	2.52498	96
2.27097	2.73598	98
2.52498	2.94296	96
2.73598	3.11796	98
2.94296	3.29896	96
3.11796	3.44997	98
3.29896	3.59296	96
3.44997	3.72296	98
3.59296	3.84196	96
3.72296	3.94796	98
3.84196	4.05195	96
3.94796	4.14296	98
4.05195	4.23296	96
4.14296	4.30695	98
4.23296	4.37695	96
4.30695	4.44095	98
4.37695	4.50395	96
4.44095	4.55595	98
4.50395	4.60796	96
4.55595	4.65696	98
4.60796	4.69596	96
4.65696	4.73696	98
4.69596	4.77295	96
4.73696	4.80695	98
4.77295	5.03495	96
4.80695	5.03495	98
