OnsetTime	OffsetTime	MidiPitch
0.71898	1.42298	61
1.07598	1.72498	63
1.42298	2.02197	61
1.72498	2.26998	63
2.02197	2.52198	61
2.26998	2.72797	63
2.52198	2.93898	61
2.72797	3.12098	63
2.93898	3.29298	61
3.12098	3.44298	63
3.29298	3.58999	61
3.44298	3.71498	63
3.58999	3.84199	61
3.71498	3.95098	63
3.84199	4.05098	61
3.95098	4.14298	63
4.05098	4.22699	61
4.14298	4.30398	63
4.22699	4.37997	61
4.30398	4.44398	63
4.37997	4.49999	61
4.44398	4.55198	63
4.49999	4.60499	61
4.55198	4.65298	63
4.60499	4.69498	61
4.65298	4.73397	63
4.69498	4.77297	61
4.73397	4.80397	63
4.77297	5.03497	61
4.80397	5.03497	63
