OnsetTime	OffsetTime	MidiPitch
0.717988	1.42899	52
1.07499	1.72398	54
1.42899	2.02098	52
1.72398	2.26998	54
2.02098	2.52098	52
2.26998	2.72797	54
2.52098	2.94497	52
2.72797	3.11997	54
2.94497	3.29897	52
3.11997	3.44199	54
3.29897	3.59498	52
3.44199	3.71498	54
3.59498	3.84099	52
3.71498	3.94898	54
3.84099	4.05098	52
3.94898	4.14198	54
4.05098	4.22598	52
4.14198	4.30298	54
4.22598	4.37997	52
4.30298	4.44297	54
4.37997	4.50598	52
4.44297	4.55898	54
4.50598	4.61099	52
4.55898	4.65199	54
4.61099	4.69498	52
4.65199	4.73697	54
4.69498	4.77197	52
4.73697	4.79998	54
4.77197	5.03397	52
4.79998	5.03397	54
