OnsetTime	OffsetTime	MidiPitch
0.717988	1.43198	71
1.07598	1.72398	73
1.43198	2.02098	71
1.72398	2.27198	73
2.02098	2.52098	71
2.27198	2.73198	73
2.52098	2.94499	71
2.73198	3.11898	73
2.94499	3.29799	71
3.11898	3.44098	73
3.29799	3.59599	71
3.44098	3.71799	73
3.59599	3.84398	71
3.71799	3.94898	73
3.84398	4.05498	71
3.94898	4.14198	73
4.05498	4.23298	71
4.14198	4.30298	73
4.23298	4.37898	71
4.30298	4.44297	73
4.37898	4.50598	71
4.44297	4.55797	73
4.50598	4.61099	71
4.55797	4.65298	73
4.61099	4.69797	71
4.65298	4.73298	73
4.69797	4.77197	71
4.73298	4.79998	73
4.77197	5.03397	71
4.79998	5.03397	73
