OnsetTime	OffsetTime	MidiPitch
0.513992	0.866984	79
0.870994	1.22399	81
1.22399	1.52198	79
1.52198	1.81598	81
1.81698	2.07098	79
2.07499	2.31998	81
2.32399	2.52998	79
2.53297	2.73897	81
2.73997	2.91798	79
2.91798	3.09296	81
3.09397	3.24696	79
3.24696	3.38998	81
3.39097	3.51698	79
3.51698	3.63898	81
3.63997	3.74398	79
3.74497	3.85297	81
3.85297	3.94097	79
3.94097	4.02698	81
4.03097	4.10097	79
4.10498	4.17797	81
4.17896	4.23797	79
4.23797	4.30097	81
4.30097	4.35297	79
4.35398	4.40597	81
4.40698	4.45097	79
4.45097	4.49999	81
4.50098	4.53198	79
4.53497	4.56697	81
4.56697	4.60097	79
4.60597	4.63398	81
