OnsetTime	OffsetTime	MidiPitch
0.719986	1.42998	88
1.07699	1.72398	90
1.42998	2.02999	88
1.72398	2.27399	90
2.02999	2.52599	88
2.27399	2.736	90
2.52599	2.94299	88
2.736	3.118	90
2.94299	3.29601	88
3.118	3.45001	90
3.29601	3.594	88
3.45001	3.723	90
3.594	3.842	88
3.723	3.95401	90
3.842	4.059	88
3.95401	4.14701	90
4.059	4.23501	88
4.14701	4.31101	90
4.23501	4.385	88
4.31101	4.441	90
4.385	4.50601	88
4.441	4.557	90
4.50601	4.608	88
4.557	4.657	90
4.608	4.696	88
4.657	4.738	90
4.696	4.77299	88
4.738	4.808	90
4.77299	5.032	88
4.808	5.032	90
