OnsetTime	OffsetTime	MidiPitch
0.720992	1.42498	51
1.06799	1.72599	53
1.42498	2.01999	51
1.72599	2.27199	53
2.01999	2.521	51
2.27199	2.73099	53
2.521	2.93997	51
2.73099	3.11898	53
2.93997	3.29397	51
3.11898	3.44498	53
3.29397	3.58797	51
3.44498	3.71797	53
3.58797	3.83997	51
3.71797	3.94797	53
3.83997	4.05396	51
3.94797	4.14097	53
4.05396	4.22797	51
4.14097	4.30197	53
4.22797	4.37896	51
4.30197	4.44197	53
4.37896	4.50096	51
4.44197	4.55396	53
4.50096	4.60298	51
4.55396	4.65197	53
4.60298	4.69796	51
4.65197	4.73296	53
4.69796	4.76796	51
4.73296	4.80196	53
4.76796	5.02896	51
4.80196	5.02896	53
