OnsetTime	OffsetTime	MidiPitch
0.517989	0.866984	62
0.870994	1.22399	64
1.22499	1.52099	62
1.52598	1.82197	64
1.82298	2.07198	62
2.07198	2.31998	64
2.31998	2.53	62
2.53099	2.73698	64
2.73698	2.91799	62
2.91898	3.094	64
3.094	3.244	62
3.24499	3.38801	64
3.38801	3.513	62
3.518	3.636	64
3.63901	3.748	62
3.748	3.849	64
3.854	3.93999	62
3.93999	4.028	64
4.028	4.10099	62
4.105	4.178	64
4.17899	4.24099	62
4.242	4.297	64
4.30099	4.35	62
4.35401	4.406	64
4.406	4.45099	62
4.452	4.49699	64
4.49799	4.532	62
4.53299	4.57399	64
4.57499	4.60199	62
4.603	4.62999	64
