OnsetTime	OffsetTime	MidiPitch
0.522991	0.876989	47
0.876989	1.23099	49
1.23099	1.52798	47
1.52898	1.82197	49
1.82498	2.07398	47
2.07499	2.31899	49
2.32298	2.52898	47
2.53297	2.74598	49
2.74697	2.91798	47
2.92097	3.09598	49
3.09697	3.24298	47
3.24698	3.39698	49
3.39799	3.51999	47
3.51999	3.64499	49
3.64598	3.74999	47
3.75099	3.85599	49
3.85599	3.93998	47
3.93998	4.02699	49
4.02999	4.10398	47
4.10699	4.18098	49
4.18098	4.24298	47
4.24398	4.30798	49
4.30798	4.35898	47
4.35999	4.412	49
4.41299	4.45098	47
4.45399	4.5	49
4.5	4.53499	47
4.53499	4.57298	49
4.57298	4.60098	47
4.60499	4.63199	49
