OnsetTime	OffsetTime	MidiPitch
0.514998	0.871987	80
0.872993	1.22499	82
1.22598	1.52299	80
1.52398	1.81698	82
1.81798	2.06798	80
2.06898	2.31798	82
2.31798	2.53099	80
2.53399	2.73999	82
2.74098	2.91297	80
2.91598	3.09398	82
3.09498	3.24199	80
3.24199	3.39199	82
3.39298	3.51099	80
3.51399	3.63999	82
3.64099	3.74498	80
3.74599	3.84998	82
3.84998	3.94199	80
3.94199	4.02798	82
4.03199	4.10199	80
4.10699	4.17198	82
4.17597	4.23898	80
4.23898	4.30198	82
4.30198	4.35399	80
4.35498	4.40699	82
4.40799	4.45199	80
4.45298	4.49398	82
4.49398	4.53298	80
4.53697	4.57198	82
4.57198	4.59998	80
4.59998	4.63398	82
