OnsetTime	OffsetTime	MidiPitch
0.520993	0.874991	32
0.875983	1.22798	34
1.22899	1.52198	32
1.52598	1.81997	34
1.82098	2.06898	32
2.07198	2.31699	34
2.31699	2.53399	32
2.53498	2.74	34
2.744	2.91499	32
2.91499	3.09799	34
3.09799	3.24098	32
3.24098	3.39199	34
3.39199	3.52099	32
3.52198	3.63999	34
3.64398	3.74898	32
3.74898	3.84998	34
3.85399	3.94498	32
3.94498	4.03199	34
4.03199	4.10899	32
4.10998	4.17498	34
4.17597	4.24198	32
4.24298	4.30498	34
4.30498	4.35399	32
4.35799	4.40597	34
4.40997	4.45496	32
4.45597	4.49396	34
4.49697	4.53597	32
4.53696	4.57096	34
4.57096	4.59896	32
4.59996	4.63396	34
