OnsetTime	OffsetTime	MidiPitch
0.717988	1.42498	97
1.07098	1.72198	99
1.42498	2.01698	97
1.72198	2.26898	99
2.01698	2.52397	97
2.26898	2.73099	99
2.52397	2.94098	97
2.73099	3.11596	99
2.94098	3.29498	97
3.11596	3.44498	99
3.29498	3.59097	97
3.44498	3.71797	99
3.59097	3.84098	97
3.71797	3.94497	99
3.84098	4.04996	97
3.94497	4.14097	99
4.04996	4.22897	97
4.14097	4.30496	99
4.22897	4.37596	97
4.30496	4.43896	99
4.37596	4.50197	97
4.43896	4.55497	99
4.50197	4.60597	97
4.55497	4.65598	99
4.60597	4.69398	97
4.65598	4.73298	99
4.69398	4.77097	97
4.73298	4.80297	99
4.77097	5.02998	97
4.80297	5.02998	99
