OnsetTime	OffsetTime	MidiPitch
0.516996	0.869988	42
0.870994	1.22399	44
1.22699	1.52099	42
1.52198	1.81498	44
1.81997	2.06698	42
2.06798	2.31598	44
2.31998	2.52899	42
2.53299	2.73898	44
2.74298	2.91398	42
2.91497	3.09598	44
3.09697	3.23999	42
3.23999	3.38999	44
3.39098	3.51599	42
3.517	3.64299	44
3.64299	3.74399	42
3.74698	3.84899	44
3.84899	3.93699	42
3.93699	4.02699	44
4.03099	4.10398	42
4.10499	4.17398	44
4.17398	4.24098	42
4.24098	4.29999	44
4.30098	4.35599	42
4.35698	4.40499	44
4.40599	4.454	42
4.45499	4.493	44
4.49399	4.53099	42
4.53499	4.56999	44
4.56999	4.59799	42
4.60199	4.633	44
