OnsetTime	OffsetTime	MidiPitch
0.520993	0.876989	106
0.877981	1.23099	108
1.23198	1.52498	106
1.52498	1.82298	108
1.82298	2.07098	106
2.07098	2.32298	108
2.32399	2.52898	106
2.52998	2.74697	108
2.74697	2.91798	106
2.92197	3.09296	108
3.09296	3.24696	106
3.24797	3.39398	108
3.39797	3.51598	106
3.51997	3.64597	108
3.64698	3.75098	106
3.75098	3.85196	108
3.85697	3.93997	106
3.94297	4.02797	108
4.02797	4.10499	106
4.10499	4.17799	108
4.18198	4.24398	106
4.24497	4.29999	108
4.29999	4.35999	106
4.35999	4.41299	108
4.41299	4.45098	106
4.45098	4.49598	108
4.50098	4.53497	106
4.53598	4.57297	108
4.57397	4.60498	106
4.60597	4.63298	108
