OnsetTime	OffsetTime	MidiPitch
0.517989	0.870994	101
0.871987	1.22499	103
1.22598	1.52198	101
1.52299	1.81598	103
1.81698	2.07098	101
2.07499	2.32298	103
2.32399	2.52998	101
2.52998	2.73999	103
2.74098	2.91497	101
2.91497	3.09298	103
3.09697	3.24399	101
3.24399	3.39098	103
3.39199	3.517	101
3.517	3.63999	103
3.64299	3.74498	101
3.74599	3.84998	103
3.85098	3.94099	101
3.94099	4.02798	103
4.02899	4.10499	101
4.10598	4.17498	103
4.17498	4.23898	101
4.24198	4.30198	103
4.30198	4.35299	101
4.35698	4.40599	103
4.40699	4.45199	101
4.45498	4.49398	103
4.49498	4.53198	101
4.53198	4.56798	103
4.57097	4.60198	101
4.60298	4.63298	103
