OnsetTime	OffsetTime	MidiPitch
0.720992	1.42498	40
1.07199	1.72599	42
1.42498	2.02398	40
1.72599	2.27199	42
2.02398	2.51999	40
2.27199	2.731	42
2.51999	2.941	40
2.731	3.12001	42
2.941	3.294	40
3.12001	3.445	42
3.294	3.592	40
3.445	3.71699	42
3.592	3.836	40
3.71699	3.94901	42
3.836	4.054	40
3.94901	4.14101	42
4.054	4.22901	40
4.14101	4.30201	42
4.22901	4.379	40
4.30201	4.44201	42
4.379	4.501	40
4.44201	4.554	42
4.501	4.60702	40
4.554	4.65201	42
4.60702	4.698	40
4.65201	4.733	42
4.698	4.767	40
4.733	4.802	42
4.767	5.034	40
4.802	5.034	42
