OnsetTime	OffsetTime	MidiPitch
0.720992	1.42899	102
1.07499	1.72598	104
1.42899	2.02397	102
1.72598	2.27297	104
2.02397	2.52098	102
2.27297	2.73097	104
2.52098	2.94497	102
2.73097	3.11897	104
2.94497	3.30097	102
3.11897	3.44496	104
3.30097	3.59597	102
3.44496	3.71398	104
3.59597	3.84397	102
3.71398	3.94897	104
3.84397	4.05396	102
3.94897	4.14097	104
4.05396	4.23297	102
4.14097	4.30597	104
4.23297	4.37896	102
4.30597	4.44197	104
4.37896	4.50597	102
4.44197	4.55796	104
4.50597	4.60997	102
4.55796	4.65197	104
4.60997	4.69796	102
4.65197	4.73597	104
4.69796	4.77495	102
4.73597	4.80295	104
4.77495	5.03396	102
4.80295	5.03396	104
