OnsetTime	OffsetTime	MidiPitch
0.521985	0.871987	60
0.871987	1.22499	62
1.22499	1.52598	60
1.52598	1.82398	62
1.82498	2.07198	60
2.07297	2.31998	62
2.32498	2.53097	60
2.53097	2.74098	62
2.74198	2.91897	60
2.91998	3.09397	62
3.09496	3.24497	60
3.24497	3.39198	62
3.39297	3.51797	60
3.51797	3.63997	62
3.64098	3.74897	60
3.75197	3.85397	62
3.85797	3.94198	60
3.94198	4.02898	62
4.02998	4.10597	60
4.10597	4.17997	62
4.17997	4.24197	60
4.24597	4.30097	62
4.30197	4.35398	60
4.35497	4.40698	62
4.40797	4.45197	60
4.45197	4.49796	62
4.49796	4.53296	60
4.53296	4.56797	62
4.56797	4.60196	60
4.60297	4.62997	62
