OnsetTime	OffsetTime	MidiPitch
0.51599	0.869988	25
0.873985	1.22699	27
1.22798	1.52099	25
1.52198	1.81798	27
1.81898	2.06599	25
2.06698	2.31899	27
2.31899	2.52498	25
2.52597	2.73898	27
2.73898	2.91399	25
2.91499	3.09299	27
3.09699	3.24	25
3.241	3.39001	27
3.39001	3.51201	25
3.513	3.63901	27
3.63901	3.744	25
3.744	3.84799	27
3.85199	3.936	25
3.937	4.031	27
4.031	4.097	25
4.098	4.17399	27
4.175	4.23699	25
4.24099	4.3	27
4.304	4.353	25
4.353	4.40501	27
4.406	4.447	25
4.448	4.49199	27
4.493	4.53499	25
4.53599	4.56999	27
4.56999	4.59799	25
4.59799	4.633	27
