OnsetTime	OffsetTime	MidiPitch
0.71898	1.42998	42
1.07699	1.72797	44
1.42998	2.02098	42
1.72797	2.26998	44
2.02098	2.52198	42
2.26998	2.72899	44
2.52198	2.94499	42
2.72899	3.12099	44
2.94499	3.29899	42
3.12099	3.44299	44
3.29899	3.593	42
3.44299	3.716	44
3.593	3.845	42
3.716	3.946	44
3.845	4.05499	42
3.946	4.143	44
4.05499	4.226	42
4.143	4.30299	44
4.226	4.37699	42
4.30299	4.44299	44
4.37699	4.50599	42
4.44299	4.55899	44
4.50599	4.611	42
4.55899	4.654	44
4.611	4.69899	42
4.654	4.73799	44
4.69899	4.77298	42
4.73799	4.80098	44
4.77298	5.03498	42
4.80098	5.03498	44
