OnsetTime	OffsetTime	MidiPitch
0.719986	1.42798	87
1.07398	1.72498	89
1.42798	2.02597	87
1.72498	2.27497	89
2.02597	2.52298	87
2.27497	2.73398	89
2.52298	2.94299	87
2.73398	3.122	89
2.94299	3.29699	87
3.122	3.448	89
3.29699	3.59399	87
3.448	3.72099	89
3.59399	3.84199	87
3.72099	3.95098	89
3.84199	4.05998	87
3.95098	4.14298	89
4.05998	4.23099	87
4.14298	4.30697	89
4.23099	4.38197	87
4.30697	4.44098	89
4.38197	4.50398	87
4.44098	4.55698	89
4.50398	4.60899	87
4.55698	4.65798	89
4.60899	4.70297	87
4.65798	4.73598	89
4.70297	4.77297	87
4.73598	4.80497	89
4.77297	5.03896	87
4.80497	5.03896	89
