OnsetTime	OffsetTime	MidiPitch
0.71898	1.42699	70
1.07298	1.72398	72
1.42699	2.01797	70
1.72398	2.26998	72
2.01797	2.51798	70
2.26998	2.73198	72
2.51798	2.942	70
2.73198	3.11799	72
2.942	3.29598	70
3.11799	3.43996	72
3.29598	3.58998	70
3.43996	3.71897	72
3.58998	3.84098	70
3.71897	3.94297	72
3.84098	4.05097	70
3.94297	4.13498	72
4.05097	4.22997	70
4.13498	4.30397	72
4.22997	4.37396	70
4.30397	4.43996	72
4.37396	4.50296	70
4.43996	4.55596	72
4.50296	4.60698	70
4.55596	4.65597	72
4.60698	4.69497	70
4.65597	4.73496	72
4.69497	4.76996	70
4.73496	4.79996	72
4.76996	5.03096	70
4.79996	5.03096	72
