OnsetTime	OffsetTime	MidiPitch
0.719986	1.42399	34
1.06999	1.72498	36
1.42399	2.02197	34
1.72498	2.26998	36
2.02197	2.51998	34
2.26998	2.72899	36
2.51998	2.93899	34
2.72899	3.118	36
2.93899	3.29299	34
3.118	3.444	36
3.29299	3.58999	34
3.444	3.71599	36
3.58999	3.83899	34
3.71599	3.94698	36
3.83899	4.05198	34
3.94698	4.13998	36
4.05198	4.22699	34
4.13998	4.30398	36
4.22699	4.37797	34
4.30398	4.44398	36
4.37797	4.50098	34
4.44398	4.55299	36
4.50098	4.60499	34
4.55299	4.65098	36
4.60499	4.69997	34
4.65098	4.73197	36
4.69997	4.76697	34
4.73197	4.80198	36
4.76697	5.03497	34
4.80198	5.03497	36
